DiscTag,1,2,3,4
3D61534BAF978,0,0,0,1
3D61534BAF979,0,0,0,1
3D61534BAF97A,0,0,0,1
3D61534BAF97B,0,0,0,1
3D61534BAF97C,0,0,0,1
3D61534BAF97D,0,0,0,1
3D61534BAF97E,0,0,0,1
3D61534BAF97F,0,0,0,1
3D61534BAF980,0,0,0,1
3D61534BAF981,0,0,0,1
3D61534BAF982,0,0,0,1
3D61534BAF983,0,0,0,1
3D61534BAF984,0,0,0,1
3D61534BAF986,0,0,0,1
3D61534BAF987,0,0,0,1
3D61534BAF988,0,0,0,1
3D61534BAF989,0,0,0,1
3D61534BAF98A,0,0,0,1
3D61534BAF98B,0,0,0,1
3D61534BAF98C,0,0,0,1
3D61534BAF98D,0,0,0,1
3D61534BAF98E,0,0,0,1
3D61534BAF990,0,0,0,1
3D61534BAF992,0,0,0,1
3D61534BAF994,0,0,0,1
3D61534BAF995,0,0,0,1
3D61534BAF996,0,0,0,1
3D61534BAF998,0,0,0,1
3D61534BAF999,0,0,0,1
3D61534BAF99A,0,0,0,1
3D61534BAF99B,0,0,0,1
3D61534BAF99C,0,0,0,1
3D61534BAF99D,0,0,0,1
3D61534BAF99E,0,0,0,1
3D61534BAF99F,0,0,0,1
3D61534BAF9A0,0,0,0,1
3D61534BAF9A1,0,0,0,1
3D61534BAF9A2,0,0,0,1
3D61534BAF9A3,0,0,0,1
3D61534BAF9A4,0,0,1,0
3D61534BAF9A5,0,0,0,1
3D61534BAF9A6,0,0,1,0
3D61534BAF9A7,0,0,1,0
3D61534BAF9A8,0,0,0,1
3D61534BAF9A9,0,0,1,0
3D61534BAF9AA,0,0,0,1
3D61534BAF9AB,0,0,1,0
3D61534BAF9AC,0,0,1,0
3D61534BAF9AD,0,0,1,0
3D61534BAF9AE,0,0,1,0
3D61534BAF9AF,0,0,0,1
3D61534BAF9B0,0,0,0,1
3D61534BAF9B1,0,0,0,1
3D61534BAF9B2,0,0,1,0
3D61534BAF9B3,0,0,1,0
3D61534BAF9B4,0,0,0,1
3D61534BAF9B5,0,0,1,0
3D61534BAF9B6,0,0,1,0
3D61534BAF9B7,0,0,0,1
3D61534BAF9B8,0,0,0,1
3D61534BAF9B9,0,0,1,0
3D61534BAF9BA,0,0,1,0
3D61534BAF9BB,0,0,0,1
3D61534BAF9BC,0,0,0,1
3D61534BAF9BD,0,0,0,1
3D61534BAF9BE,0,0,1,0
3D61534BAF9BF,0,0,1,0
3D61534BAF9C0,0,0,1,0
3D61534BAF9C1,0,0,1,0
3D61534BAF9C2,0,0,1,0
3D61534BAF9C3,0,0,1,0
3D61534BAF9C4,0,0,0,1
3D61534BAF9C5,0,0,1,0
3D61534BAF9C6,0,0,1,0
3D61534BAF9C7,0,0,0,1
3D61534BAF9C8,0,0,1,0
3D61534BAF9C9,0,0,1,0
3D61534BAF9CA,0,0,1,1
3D61534BAF9CB,0,0,1,0
3D61534BAF9CC,0,0,1,0
3D61534BAF9CD,0,0,0,1
3D61534BAF9CE,0,0,0,1
3D61534BAF9CF,0,0,1,0
3D61534BAF9D0,0,0,0,1
3D61534BAF9D1,0,0,1,0
3D61534BAF9D2,0,0,0,1
3D61534BAF9D3,0,0,1,0
3D61534BAF9D4,0,0,1,0
3D61534BAF9D5,0,0,1,0
3D61534BAF9D6,0,0,1,0
3D61534BAF9D7,0,0,1,0
3D61534BAF9D8,0,0,0,1
3D61534BAF9D9,0,0,1,0
3D61534BAF9DA,0,0,0,1
3D61534BAF9DB,0,0,0,1
3D61534BAF9DC,0,0,1,0
3D61534BAF9DD,0,0,0,1
3D61534BAF9DE,0,0,0,1
3D61534BAF9DF,0,0,1,0
3D61534BAF9E0,0,0,0,1
3D61534BAF9E1,0,0,0,1
3D61534BAF9E2,0,0,1,0
3D61534BAF9E3,0,0,1,0
3D61534BAF9E4,0,0,0,1
3D61534BAF9E5,0,0,0,1
3D61534BAF9E6,0,0,1,0
3D61534BAF9E7,0,0,0,1
3D61534BAF9E8,0,0,0,1
3D61534BAF9E9,0,0,1,0
3D61534BAF9EA,0,0,0,1
3D61534BAF9EB,0,0,1,0
3D61534BAF9EC,0,0,1,0
3D61534BAF9ED,0,0,0,1
3D61534BAF9EE,0,0,0,1
3D61534BAF9EF,0,0,1,0
3D61534BAF9F0,0,0,0,1
3D61534BAF9F1,0,0,0,1
3D61534BAF9F2,0,0,0,1
3D61534BAF9F3,0,0,0,1
3D61534BAF9F4,0,0,1,0
3D61534BAF9F5,0,0,1,0
3D61534BAF9F6,0,0,0,1
3D61534BAF9F7,0,0,0,1
3D61534BAF9F8,0,0,1,0
3D61534BAF9F9,0,0,1,0
3D61534BAF9FA,0,0,1,0
3D61534BAF9FB,0,0,0,1
3D61534BAF9FC,0,0,1,0
3D61534BAF9FD,0,0,0,1
3D61534BAF9FE,0,0,1,0
3D61534BAF9FF,0,0,0,1
3D61534BAFA00,0,0,1,0
3D61534BAFA01,0,0,0,1
3D61534BAFA02,0,0,1,0
3D61534BAFA03,0,0,1,0
3D61534BAFA04,0,0,0,1
3D61534BAFA05,0,0,1,0
3D61534BAFA06,0,0,0,1
3D61534BAFA07,0,0,1,0
3D61534C51890,0,0,0,1
3D61534C51891,0,0,0,1
3D61534C51892,0,0,0,1
3D61534C51893,0,0,0,1
3D61534C51894,0,0,0,1
3D61534C51895,0,0,0,1
3D61534C51896,0,0,0,1
3D61534C51897,0,0,0,1
3D61534C51898,0,0,0,1
3D61534C51899,0,0,0,1
3D61534C5189A,0,0,0,1
3D61534C5189B,0,0,0,1
3D61534C5189C,0,0,0,1
3D61534C5189D,0,0,0,1
3D61534C5189E,0,0,0,1
3D61534C5189F,0,0,0,1
3D61534C518A0,0,0,0,1
3D61534C518A1,0,0,0,1
3D61534C518A2,0,0,0,1
3D61534C518A3,0,0,0,1
3D61534C518A4,0,0,0,1
3D61534C518A5,0,0,0,1
3D61534C518A6,0,0,0,1
3D61534C518A7,0,0,0,1
3D61534C518A8,0,0,0,1
3D61534C518A9,0,0,0,1
3D61534C518AA,0,0,0,1
3D61534C518AB,0,0,0,1
3D61534C518AC,0,0,0,1
3D61534C518AD,0,0,0,1
3D61534C518AE,0,0,0,1
3D61534C518AF,0,0,0,1
3D61534C518B0,0,0,0,1
3D61534C518B1,0,0,0,1
3D61534C518B2,0,0,0,1
3D61534C518B3,0,0,0,1
3D61534C518B4,0,0,0,1
3D61534C518B5,0,0,0,1
3D61534C518B6,0,0,0,1
3D61534C518B7,0,0,0,1
3D61534C518B8,0,0,0,1
3D61534C518B9,0,0,0,1
3D61534C518BA,0,0,0,1
3D61534C518BB,0,0,0,1
3D61534C518BC,0,0,0,1
3D61534C518BD,0,0,0,1
3D61534C518BE,0,0,0,1
3D61534C518BF,0,0,0,1
3D61534C518C0,0,0,0,1
3D61534C518C1,0,0,0,1
3D61534C518C2,0,0,0,1
3D61534C518C3,0,0,0,1
3D61534C518C4,0,0,0,1
3D61534C518C5,0,0,0,1
3D61534C518C6,0,0,0,1
3D61534C518C7,0,0,0,1
3D61534C518C8,0,0,0,1
3D61534C518C9,0,0,0,1
3D61534C518CA,0,0,0,1
3D61534C518CB,0,0,0,1
3D61534C518CC,0,0,0,1
3D61534C518CD,0,0,0,1
3D61534C518CE,0,0,0,1
3D61534C518CF,0,0,0,1
3D61534C518D0,0,0,0,1
3D61534C518D1,0,0,0,1
3D61534C518D2,0,0,0,1
3D61534C518D3,0,0,0,1
3D61534C518D4,0,0,0,1
3D61534C518D5,0,0,0,1
3D61534C518D6,0,0,0,1
3D61534C518D7,0,0,0,1
3D61534C518D8,0,0,0,1
3D61534C518D9,0,0,0,1
3D61534C518DB,0,0,0,1
3D61534C518DC,0,0,0,1
3D61534C518DD,0,0,0,1
3D61534C518DE,0,0,0,1
3D61534C518DF,0,0,0,1
3D61534C518E0,0,0,0,1
3D61534C518E1,0,0,0,1
3D61534C518E2,0,0,0,1
3D61534C518E3,0,0,0,1
3D61534C518E4,0,0,0,1
3D61534C518E5,0,0,0,1
3D61534C518E6,0,0,0,1
3D61534C518E7,0,0,0,1
3D61534C518E8,0,0,0,1
3D61534C518E9,0,0,0,1
3D61534C518EA,0,0,0,1
3D61534C518EB,0,0,0,1
3D61534C518EC,0,0,0,1
3D61534C518ED,0,0,0,1
3D61534C518EE,0,0,0,1
3D61534C51A7F,0,0,0,1
3D61534C51A80,0,0,0,1
3D61534C51A81,0,0,0,1
3D61534C51A82,0,0,0,1
3D61534C51A83,0,0,0,1
3D61534C51A85,0,0,0,1
3D61534C51A86,0,0,0,1
3D61534C51A87,0,0,0,1
3D61534C51A88,0,0,0,1
3D61534C51A89,0,0,0,1
3D61534C51A8A,0,0,0,1
3D61534C51A8B,0,0,0,1
3D61534C51A8D,0,0,0,1
3D61534C51A8E,0,0,0,1
3D61534C51A8F,0,0,0,1
3D61534C51A90,0,0,0,1
3D61534C51A91,0,0,0,1
3D61534C51A92,0,0,0,1
3D61534C51A93,0,0,0,1
3D61534C51A94,0,0,0,1
3D61534C51A95,0,0,0,1
3D61534C51A96,0,0,0,1
3D61534C51A97,0,0,0,1
3D61534C51A98,0,0,0,1
3D61534C51A99,0,0,0,1
3D61534C51A9A,0,0,0,1
3D61534C51A9B,0,0,0,1
3D61534C51A9C,0,0,0,1
3D61534C51A9D,0,0,0,1
3D61534C51A9E,0,0,0,1
3D61534C51A9F,0,0,0,1
3D61534C51AA0,0,0,0,1
3D61534C51AA1,0,0,0,1
3D61534C51AA2,0,0,0,1
3D61534C51AA3,0,0,0,1
3D61534C51AA4,0,0,0,1
3D61534C51AA5,0,0,0,1
3D61534C51AA6,0,0,0,1
3D61534C51AA7,0,0,0,1
3D61534C51AA8,0,0,0,1
3D61534C51AA9,0,0,0,1
3D61534C51AAA,0,0,0,1
3D61534C51AAB,0,0,0,1
3D61534C51AAC,0,0,0,1
3D61534C51AAD,0,0,0,1
3D61534C51AAE,0,0,0,1
3D61534C51AAF,0,0,0,1
3D61534C51AB0,0,0,0,1
3D61534C51AB1,0,0,0,1
3D61534C51AB2,0,0,0,1
3D61534C51AB3,0,0,0,1
3D61534C51AB4,0,0,0,1
3D61534C51AB5,0,0,0,1
3D61534C51AB6,0,0,0,1
3D61534C51AB7,0,0,0,1
3D61534C51AB8,0,0,0,1
3D61534C51AB9,0,0,0,1
3D61534C51ABA,0,0,0,1
3D61534C51ABB,0,0,0,1
3D61534C51ABC,0,0,0,1
3D61534C51ABD,0,0,0,1
3D61534C51ABE,0,0,0,1
3D61534C51ABF,0,0,0,1
3D61534C51AC1,0,0,0,1
3D61534C51AC2,0,0,0,1
3D61534C51AC3,0,0,0,1
3D61534C51AC4,0,0,0,1
3D61534C51AC5,0,0,0,1
3D61534C51AC6,0,0,0,1
3D61534C51AC8,0,0,0,1
3D61534C51AC9,0,0,0,1
3D61534C51ACA,0,0,0,1
3D61534C51ACB,0,0,0,1
3D61534C51ACC,0,0,0,1
3D61534C51ACD,0,0,0,1
3D61534C51ACF,0,0,0,1
3D61534C51AD0,0,0,0,1
3D61534C51AD1,0,0,0,1
3D61534C51AD2,0,0,0,1
3D61534C51AD3,0,0,0,1
3D61534C51AD4,0,0,0,1
3D61534C51AD5,0,0,0,1
3D61534C51AD6,0,0,0,1
3D61534C51AD7,0,0,0,1
3D61534C51AD8,0,0,0,1
3D61534C51AD9,0,0,0,1
3D61534C51ADA,0,0,0,1
3D61534C51ADB,0,0,0,1
3D61534C51ADC,0,0,0,1
3D61534C51ADD,0,0,0,1
3D61534C51ADE,0,0,0,1
3D61534C51ADF,0,0,0,1
3D61534C51AE0,0,0,0,1
3D61534C51AE1,0,0,0,1
3D61534C51AE3,0,0,0,1
3D61534C51AE4,0,0,0,1
3D61534C51AE5,0,0,0,1
3D61534C51AE6,0,0,0,1
3D61534C51AE7,0,0,0,1
3D61D599B3E2A,0,0,1,0
3DD003BC9A9A6,0,0,1,0
3DD003BF85874,1,0,0,0
3DD003BF85885,0,0,0,1
3DD003BF8588C,1,0,0,0
3DD003BF85890,0,0,1,0
3DD003BF858BA,1,0,0,0
3DD003BF8597B,0,0,1,0
3DD0077BF86CA,0,0,1,0
